,_STATE,FMONTH,GENHLTH,PHYSHLTH,MENTHLTH,POORHLTH,MEDCOST1,CHECKUP1,SLEPTIM1,CVDINFR4,CVDCRHD4,CVDSTRK3,ASTHMA3,ASTHNOW,CHCCOPD3,ADDEPEV3,HAVARTH4,DIABETE4,MARITAL,RENTHOM1,EMPLOY1,PREGNANT,BLIND,DECIDE,DIFFWALK,LCSFIRST,LCSLAST,LCSNUMCG,LCSCTSC1,LCSSCNCR,LCSCTWHN,DRNK3GE5,MAXDRNKS,COVIDPOS,COVIDSMP,COVIDPRM,PDIABTS1,PREDIAB2,DIABTYPE,INSULIN1,CHKHEMO3,EYEEXAM1,FEETSORE,COVIDVA1,COVIDNU1,COVIDFS1,COVIDSE1,COPDCOGH,COPDFLEM,COPDBRTH,COPDBTST,COPDSMOK,CNCRDIFF,CNCRAGE,CNCRTYP2,CAREGIV1,CRGVHRS1,CRGVPRB3,SDHSTRE1,MARIJAN1,ASBIRDUC,QSTLANG,MSCODE,_RFHLTH,_PHYS14D,_MENT14D,_HLTHPLN,_TOTINDA,_MICHD,_ASTHMS1,_DRDXAR2,_RACEPR1,_SEX,_AGE_G,HTIN4,WTKG3,_BMI5,_BMI5CAT,_CHLDCNT,_EDUCAG,_INCOMG1,_SMOKER3,_SMOKGRP,_LCSREC,DROCDY4_,_RFDRHV8
FEETSORE,-0.00045419573150500616,-0.0056595634552014705,-0.08745802322545414,-0.08107196869747688,-0.05936325230923334,-0.08394975694318398,0.04432621384272029,-0.00759774665582422,0.03633065770961772,0.029844582023034836,0.03471496510127471,0.0003588775569008008,0.04551655407436182,0.02507362765001626,0.07626420319135273,0.06992295096637731,0.03823047295234826,,0.004052308227281224,-0.0001126466753615328,-0.03627568045980574,-0.0623836662382787,0.04897745006659227,0.06049616911661153,0.10106955658292631,-0.003119786462301744,-0.010225394970457885,-0.03109841942182515,0.06134810780323693,0.009080906175406004,0.011602055360935342,-0.11625661701949282,-0.03340908607785741,0.03154988217976886,0.02318736504200956,0.04537569014394298,,,0.029474369494140864,0.07541995355622824,-0.03128436170813168,-0.013963462404810834,1.0,-0.014605235630091758,0.023452795995125075,0.015036858537892375,0.009461321120867073,0.14448916257843578,0.16704014257501978,0.007494658691709711,0.04014557578902773,0.02325548883748365,-0.018948486117756454,0.06816487429832627,-0.06179081324016679,0.03735978812877014,0.1069213870737118,0.04928902725519287,0.08423765718109655,0.013785119736721939,0.05037493951382463,0.011768620043938341,-0.009688462048190558,-0.038737339148730794,-0.023846554519123413,-0.026057252184656984,0.007166437429167726,-0.03960631341492963,0.04464694574279117,0.04080159879731997,0.04432183874838365,0.0023997346107256724,0.022124080659740947,0.04751765510563463,-0.04310147560703906,-0.05720031655487282,-0.03961147249105404,-0.026692742952242044,-0.015757384322761345,0.02434938271149861,0.05428681604804376,0.036041300346961375,0.0483792491400198,0.021098626258129687,0.01816275147006726,0.024930611162021905
COVIDVA1,-0.020204891356354785,-0.009200554701691647,-0.021842703476942317,0.02336053615984914,0.04989270845202428,0.034398662129327844,0.005475719074190885,0.12945414382374282,-0.014091131662700882,0.04846182295864815,0.045167369834749595,0.05901911196858354,0.04470273728773675,0.03871292010806247,0.05204020240386896,0.05162100770572358,0.08109274773060869,0.06271163633558154,0.0521917543061952,0.08409244793706941,-0.03616080788832061,0.09437903181257573,0.08171054210027845,0.05281613379416062,0.08554142114135835,-0.040731502254548795,-0.06141555336182883,-0.013598638801528623,0.06874451711507651,0.01848044838685847,0.043334598820032766,0.055818305803052574,0.07981720485926536,0.17801084771600378,-0.01147476362788846,0.05867991604776953,0.10010194053222862,0.04941169977326471,0.05578130276733495,-0.01242635850784991,0.029364248246039462,0.06072997044759333,-0.014605235630091758,1.0,,,,0.07343444866249489,0.07484238635840287,0.0865353853986761,0.05294069827194858,-0.05191416210378175,0.17072609867294433,-0.04829564307674855,-0.01917542072013431,0.10787892726634789,0.02192247678628051,0.019192348495233044,0.03867499766737873,0.07664355494265002,0.029687055187856193,-0.03270991513894364,0.04745974272417786,0.009068944590503062,0.005640331168775825,0.020411678865018303,0.0791077768976132,0.027785825348505367,0.026764166965500467,0.03301328910158311,0.05702794766708993,-0.02724086721960415,-0.023501660915960954,-0.09999572802974625,0.0341405167347493,0.005798764025156105,-0.012627007320768035,-0.01592118124162105,0.12454848568793107,-0.05784861225638065,0.026045355107519836,0.0035742003947458294,-0.022396057971414408,0.025150423599204177,0.09907915379775925,0.09765869277653634
COVIDNU1,0.014595032291625084,0.1517356168772558,-0.0015449867846274808,0.0013806832337360843,-0.0608767133092263,-0.012993457024635663,0.06274553757552043,-0.11730480534016342,0.03784991590637179,-0.01735530698528536,-0.02083142778158616,-0.008490215407409383,-0.0026219641745523227,-0.02326406420613006,-0.011608763820025248,0.013698159897817055,-0.09054764604089219,-0.04703903574136054,-0.09062678323094663,-0.08283754226676807,0.17700685751267212,0.015997774836913694,0.007429200303088271,0.030936693227568257,-0.018662863233234715,0.01340312625496817,0.0771422495831616,0.057403541751785046,-0.009613992070561007,-0.004945490298018818,-0.006142023866039311,-0.03269944811727079,-0.15064594886597021,0.10729715038172846,0.03418819437794757,-0.018023271315182825,-0.12996198657736546,-0.05923813441616133,-0.04666616037805902,0.007413134818799943,-0.04353642698023207,-0.10413851780184664,0.023452795995125075,,1.0,-0.012774605482261343,0.0070740142636359854,0.03709473729221274,0.03688330838697557,0.015869531324457512,-0.012703835307974457,0.030980289831787286,-0.009212817247755132,0.0983317962131354,0.011287642767395923,0.010493497011210506,-0.029856775167290243,0.012604784799478502,0.08669837426971592,-0.058341844057948046,0.01867824543526194,-0.006064609596703944,-0.08194150867900565,-0.004283052632980535,0.00013087457150210305,-0.046341664478905115,-0.03193702212633463,-0.029620136301678413,-0.05049840882053938,-0.006993587277849413,-0.11687867878291573,-0.05413837739848088,0.038132856114528525,0.2822085503379157,-0.048019452697380206,-0.055715627396648135,-0.04067062766582305,-0.031082391929253397,-0.12962627790578624,0.13826807788139614,0.05358396984118844,0.04747178196966576,0.02098513773906694,-0.012901296778658292,0.007685239237668013,-0.017746708885214246
COVIDFS1,0.08554588734444972,0.14072213237179876,0.11076659042320197,0.10248984695232238,0.08305621724945222,0.12086643766233936,0.0007689002018928939,0.014351914826966693,0.0317512731839031,0.00324284484666405,0.02182477786796852,-0.005189660682605435,0.015308947864314625,0.004149957607867056,-2.2779127860122748e-05,0.01667379985395919,-0.018870399075457452,-0.03837589203525066,0.03756838370968062,0.045389186798472356,0.09126339613119468,0.025877616901217877,-0.02748813944469465,-0.0107103310920971,-0.05849173686116024,-0.0071641384523675935,0.05528118974290203,0.03674276673639171,0.028142546393273224,0.05687443404789234,0.03963960778819785,0.04126899973249892,0.006343127071698874,0.0134781918637311,0.027415785459329437,-0.023152462917042434,0.00413141266908869,0.00923953402393906,0.06599516328798292,-0.02467262681820965,0.05277942787398495,0.03257474417882204,0.015036858537892375,,-0.012774605482261343,1.0,0.7988760608779433,0.010243379618929661,-0.004837600571467563,-0.021134648037647485,-0.005860360088025745,0.03960985124130473,0.02039616071564504,0.08107195681339097,-0.02784183135460639,0.0502305145266992,0.09880190040835371,-0.001067019328236613,0.01573075288776349,0.030555301006111295,0.029307502206400736,0.17465545836385896,0.024184234130980028,0.08958241275820224,0.07260483746977622,0.027580744571083903,0.06929282211029401,0.08754450719109118,-0.04602596055847847,0.011916136878657845,-0.034757557727702386,0.08431900591880903,-0.03504097038290406,0.06189394754658538,-0.012072015827735637,-0.010298274700587839,-0.002316476952107786,-0.00040386932847313314,-0.004145630633253995,-0.13285877295641943,-0.004244517522705749,-0.008669091495167335,-0.019341875034654066,0.0022456595179321027,0.021109684746725244,0.044361063708378834
COVIDSE1,0.08661072261057311,0.1384483905515795,0.11240267897324288,0.10728683851293565,0.07873622265341375,0.12898255200040407,0.0071827458927408465,0.011970885704548923,0.03689860576833822,-0.003828652179611094,0.01822186320970209,-0.010109327028436945,0.01639140684201806,0.00015510476008353443,-0.005109380149221728,0.016625112219152992,-0.02739660600258216,-0.0414155271348659,0.025972947020719325,0.03407725953998101,0.10657312540612408,0.03326317451379272,-0.025674566340167262,-0.007984275507994663,-0.05903356729600686,-0.007636476005589079,0.06112514601587715,0.04234185454852638,0.03028598685136599,0.060818374361786866,0.02842710706752859,0.045680346276436995,-0.002064825939517545,0.01637630860085153,0.029036772616895003,-0.013261236742177026,0.0038027351391495506,0.0016777363683368244,0.06360285809998256,-0.011527839118204587,0.05219452926365657,0.021271389797136542,0.009461321120867073,,0.0070740142636359854,0.7988760608779433,1.0,-0.003935554874318679,-0.006920508506446741,-0.011465363431486493,0.009436262153383584,0.058931239614469555,0.018141486179129883,0.08581483344365712,-0.03097898665500852,0.045750043984442795,0.09061461258397989,0.0030850809287388363,0.021138561654158946,0.02346671553552578,0.025504181740999967,0.16089129858672532,0.022531675961569648,0.0906321592385623,0.07626941762145296,0.025304274731580294,0.06187708759640247,0.08787837503036133,-0.05081002668036335,0.011975011442834834,-0.04542184531449811,0.06589276751765806,-0.027315349208144112,0.08674132009159886,-0.014294999183664631,-0.01303952126075437,-0.00450423697071013,-0.001546450780449531,-0.014434628598729172,-0.13099472561489084,0.004720740867238245,-0.008024477286533606,-0.02101266727719945,0.0006261969030239901,0.01874341147035409,0.042255562028135615
COPDCOGH,,0.0012893137752428533,-0.09123046653672291,-0.0949564928402926,-0.10242494689669464,-0.08307766483231378,0.07875917398143378,0.013976631197972588,0.01714790928137523,0.023206137424659257,0.03648974215822212,0.035435380781445314,0.0821737327568093,0.012238599925776764,0.10775163187004842,0.0760191094286758,0.09309907965427446,0.03945321255531526,0.005409655270532341,0.015731870745201094,-0.023551097816464854,0.19394872237138583,0.09383004244982031,0.1062251375202999,0.11060349077442502,0.07472811542228791,-0.05757093762440273,-0.04878609416694847,0.054785113434087325,0.0027410239895437256,-0.03276841286541976,-0.05606804292399874,-0.03410732410927549,0.09942733975889827,0.059709514641303474,0.09935500751381951,0.008179489176744032,0.039633761375685944,0.01703095721403795,0.005416133649940024,0.017388387721749998,-0.013910906385924729,0.14448916257843578,0.07343444866249489,0.03709473729221274,0.010243379618929661,-0.003935554874318679,1.0,0.3627034301556635,0.21183831652400723,0.1361405944895777,-0.12736825117745593,,,,0.08879086784376689,0.004281565889427784,0.025656632571303184,0.09967544168033993,,,0.0033636292110922287,0.018042718272707443,-0.04619681608761381,-0.04447191387942245,-0.010044673331682233,0.049572294205917036,-0.013145816610397714,0.028565227465590256,0.05958150485806788,0.06740918490338958,0.009996262698446218,-0.026016535479493043,-0.01764721184783966,0.021321552130295202,-0.022555861138489394,-0.03675049938078165,-0.026400220350155542,0.04988462252126766,0.05898049228248499,0.05886166419928996,0.07898398939446977,0.08489448117098007,0.018773133086684844,0.023804963612062247,0.013707885637095796
COPDFLEM,,0.0010812616068872512,-0.08477621119840835,-0.07753915267427755,-0.08304976955721956,-0.03620943067640786,0.07846616949196854,0.02538463707179664,-0.005921518531807709,0.022515979906308704,0.028741974785726758,0.04241481321993287,0.08264824694226483,0.021958731258510892,0.11640542769696244,0.05882792793252339,0.0801771283765461,0.033379686194453674,0.005532679248466799,0.01390177610644873,-0.034717519430765266,0.17615882281452652,0.0965545554061124,0.07914175909883862,0.12583153535366753,0.02408248216642834,-0.08438071854718861,-0.06429188421304387,0.06834794049175241,0.0020678248775094572,0.022781848001887286,-0.0025762159788078123,-0.032176161536511025,0.08691629740529701,0.013597937328322865,0.17299212955473628,0.020737574833929028,0.038416739575127125,-0.03470634545554764,-0.027524491563747835,-0.002986236966433102,-0.03702397480433355,0.16704014257501978,0.07484238635840287,0.03688330838697557,-0.004837600571467563,-0.006920508506446741,0.3627034301556635,1.0,0.21852809673660778,0.11388960689429192,-0.12178771411098874,,,,0.09421736972756561,0.0033616898537789978,0.06966230511212541,0.08732849093150713,,,-0.006444300007680598,0.02098370505358347,-0.04241586359429962,-0.036297258741103955,-0.018231101870045244,0.02141538828527399,-0.00484726156254677,0.040970036842366206,0.06281985235274784,0.06089243804660881,0.0011747059993039346,0.002199418193344247,-0.025696121993704656,-0.006344360080704657,-0.04423547731216817,-0.045771382990048355,-0.035463944490542756,0.0415995179155651,0.055557810988795496,0.052598070435795646,0.10308026934299006,0.10889844579311661,0.06682313128894388,0.013615917610734083,0.003474326680693142
COPDBRTH,,0.004091958184553374,-0.21590088903540547,-0.16875348496467651,-0.11108212758730795,-0.2065105053984657,0.08981173570465982,0.06747392180573611,0.018049306627796666,0.0460917479316827,0.044585981973769784,0.07937614657825187,0.13088721945886728,0.049904491839719234,0.18072079308170114,0.11159473130400857,0.13528712129641884,0.11170685332723297,0.010952162242396682,0.003079391870892292,-0.12409440114442256,0.2005280377254582,0.13303007296097102,0.10134908356351144,0.20249078734834008,0.07752506873586469,-0.05286630326850672,-0.07160746538895818,0.09148473385329042,0.04088077681371344,0.07288933972265797,-0.09356246250167277,0.0149185446727102,0.10609342336179434,0.032802741473737754,0.15823703067936543,0.052250432871290754,0.09852509725905675,-0.05412925455041087,0.04832304862409423,-0.0011726231148173468,0.028583505650415862,0.007494658691709711,0.0865353853986761,0.015869531324457512,-0.021134648037647485,-0.011465363431486493,0.21183831652400723,0.21852809673660778,1.0,0.16721666924133444,-0.13802891555933952,,,,0.08991865044950675,0.009425867780657361,-0.038676455631654186,0.1490807197770483,,,0.024196948379181415,-0.02683280167086458,-0.13250362242493546,-0.09582823080812934,-0.015121989061508025,0.045645193079292004,-0.07378672511758727,0.14215219053310202,0.10779546355099463,0.14873321463070666,0.02067654251875747,-0.07358098671697687,-0.09748169983049858,0.08151550852643494,-0.10047436704633224,-0.15758727813325027,-0.1308228595387214,0.06608854783709874,0.11382304098257635,0.09812364654914796,0.11069491075920503,0.10534247268870138,0.07817639489800808,0.039002056512485936,0.017572491991201342
COPDBTST,,-0.011921101139900935,-0.08500415729326188,-0.06996268667772476,-0.04892897867001357,-0.07835337060974754,0.04309250747578582,0.03688228592089844,-0.0006391052617360462,0.0490078724313617,0.03316677393678713,0.06619754425042546,0.15360698353346328,0.06103499303277855,0.1500598434076247,0.04946563403302134,0.09127817856649068,0.06853329170202835,0.01980144905755333,0.03012432566018423,-0.0709498911069367,0.11843135903200631,0.04381254949546869,0.060590115859399656,0.07670930106723203,0.0886005771484772,-0.031678182764271694,-0.053620076803763655,0.1134672219934786,0.0395898654648817,0.009806402091917408,-0.07699959537289712,-0.02268276784915432,0.06550062291319252,0.004622581985281507,0.04866925068684685,0.042908261078376156,0.04983494120533505,0.0056713616681443695,0.024230785844117298,0.06213592500242126,0.08994054362600427,0.04014557578902773,0.05294069827194858,-0.012703835307974457,-0.005860360088025745,0.009436262153383584,0.1361405944895777,0.11388960689429192,0.16721666924133444,1.0,-0.09792357114865706,,,,0.05043403675994022,0.03012356164279086,0.047111750221516084,0.051365651314322955,,,0.0172295068672091,0.009553133496910452,-0.05821169619709198,-0.046321604545134704,-0.0035409221438037044,0.04079279641672369,0.002300645727850289,0.08789836130495018,0.13088537484272897,0.09662977665893634,0.040068598048438105,0.00773589519656492,-0.07450892857803416,0.001974735280625375,-0.04104818966106376,-0.045574289644301894,-0.049790216720407975,0.03658215087482818,0.027872141839433373,0.0596984359892667,0.06270304120700051,0.08948069170201844,0.05517576958552796,0.028051063765802825,0.024281427985656644
COPDSMOK,,-0.02182897563649018,0.2160624480791429,0.2027387480867285,0.14786089111843093,0.1879805744351623,0.004599801475580967,-0.06075201104423329,0.02995579978334962,-0.05163146451333487,-0.030925519290530827,-0.042607670089756966,-0.00419686793085059,-0.0028484021564437966,-0.22890621178636786,0.0016397645829541673,-0.13721292988976738,-0.09964090743277405,-0.06697222712963738,-0.05594287330472016,0.24257300291422756,0.032200809106433,-0.029677645114716353,-0.02978286879056439,-0.11096303423046547,-0.2053519301440498,0.7451568256244656,0.1779259771760053,-0.07399604736295955,-0.07965527633902407,-0.18391760227544934,0.16260058450302142,-0.006195344357298992,0.1246653031677562,-0.02456844513238797,-0.10785501790713947,-0.09581498577510388,-0.06996877499229084,0.1364269078536008,-0.05827753068834314,0.02890631849591681,-0.037560803674177426,0.02325548883748365,-0.05191416210378175,0.030980289831787286,0.03960985124130473,0.058931239614469555,-0.12736825117745593,-0.12178771411098874,-0.13802891555933952,-0.09792357114865706,1.0,,,,0.00338903084977208,0.09930894765588429,-0.038065360474072524,0.035178987422349386,,,-0.05896586451774339,0.0014060061178202705,0.12421650717085646,0.09790348962875604,-0.019983546044117388,-0.009936363422938823,0.14823750933400515,-0.14866883562075095,0.002413047054105044,-0.19861656016618282,-0.1074911215182232,0.0161360163270579,0.39823326315817165,-0.040373500589591965,-0.06771942097883984,-0.05696748664250021,-0.03581948184289896,-0.15420486962087265,-0.15293473225526794,-0.13745955344402425,-0.41455190236485745,-0.5744317547155972,-0.3425663747069046,-0.0012618579142519468,0.0011690446844291821
CNCRDIFF,-0.011624563466028462,-0.03143170626337488,0.04015965569715976,0.04454804202625583,0.05913943675353368,0.05812393013482717,-0.016613657963285042,0.017665259547688533,0.01305956427600692,-0.012647240900017813,0.013462681643219463,-0.0038921286189187295,-0.0060177918493136435,0.042133807478471945,-0.021106770291969983,-0.01402025089393153,-0.02577832904965671,-0.0028115456712396324,0.005304565400592267,0.042772361291139836,0.032643931392651156,-0.03709252408076558,0.013039696625327307,0.023159168178263852,0.0058189974216795205,-0.006842662911088937,-0.003451309081997576,0.009631716782712354,0.03385356943457382,-0.0019391743079398057,-0.009476673354371358,0.057838930911017966,0.01913424255078511,0.09389360296221963,-0.0002728709704681789,0.005803248013340835,0.017293696189597467,0.0023104033201460914,0.006944171274533303,0.0048722743057799745,0.06134915070419164,-0.0010139951035027237,-0.018948486117756454,0.17072609867294433,-0.009212817247755132,0.02039616071564504,0.018141486179129883,,,,,,1.0,-0.07360407827937522,-0.002706349902327464,0.06310834537628297,0.011539480772154323,0.026121565289826554,0.023859737680089466,-0.0012606405522849987,0.046468849248965,-0.021342623542694224,-0.0015209079141462049,0.03108933300093612,0.02720682423961502,0.03177695804599305,0.027241726209517588,0.015532981136684406,-0.03267922252713628,0.004969712438495562,-0.027567132933241572,-0.025996046266171937,-0.02118915799821664,-0.0018157974714537494,0.003682186539223632,-0.0007801413561188142,-0.004413869648881737,-0.00534006345850881,-0.00027883445316053513,-0.015369603136863383,0.01848560749483446,-0.002706236334026454,-0.01992707636653613,0.007431363386702482,0.07883753122670889,0.08661672973490744
CNCRAGE,0.011710774294481878,-0.00033059455155401185,0.04529407218092083,0.05195854317183987,-0.06064030172103197,0.05445199392613643,0.09326192796059932,-0.060087995390048346,0.09839745603703409,-0.0077867037364404606,-0.005121835155051838,-0.02926857130968802,0.059156015731745164,0.03415361058025771,0.007254771050647961,0.11511765516556106,-0.061664103967398666,-0.056843159502652764,-0.02289222526896498,-0.04056247755635797,0.30235960724374933,0.036525285219476025,0.007104467935287518,0.038882812529745424,-0.03849700107189086,0.05636681170810322,0.11402299711853923,0.061012962191981844,0.029393508949879604,0.05340305352154121,-0.049547392046406964,-0.03805358630033313,-0.16674666620515224,0.06746625701723322,0.06394765079656738,-0.007369079342670865,-0.05123417067463717,-0.018314509384356314,0.06678447711042321,0.07339392550170219,-0.022156629285310345,-0.008269786153992893,0.06816487429832627,-0.04829564307674855,0.0983317962131354,0.08107195681339097,0.08581483344365712,,,,,,-0.07360407827937522,1.0,0.02443589316457601,0.03246756513301785,0.04622253264889083,0.011898287765833761,0.18086648232369051,-0.10666940645082784,0.021620968841680074,-0.015312483762944968,-0.015106954382475125,0.02452662320756127,0.031198817558019443,-0.05797203111750788,0.01738954978613875,0.05441787837788535,-0.08306311041926341,0.05940928935642323,-0.09120790897126818,-0.06353214430754753,-0.1055097258375269,0.5204345159581811,-0.0006806294732319218,-0.05536945324484588,-0.06272467963077195,-0.04322267068455622,-0.1959481446500353,-0.05414690610070091,0.03201853690329884,0.06207337427579107,0.026658440640437778,-0.017388156006621774,0.01530535198983946,0.006153764199042905
CNCRTYP2,-0.0028177351537991805,0.017676534174882113,-0.11413576732372062,-0.06277397808897776,-0.04467372058429491,-0.07143172537690914,0.004253172558945776,0.008144065136741799,0.001698139009242404,-0.004599956638494956,-0.007647055004126848,0.01791719298091147,0.011553239367360461,0.008684103174947888,0.030159787251073978,0.02161790192279211,0.009242720354778858,0.031079967646082514,-0.056693831890869704,-0.03864618513600542,-0.030276677511780696,0.018519600252799175,0.014375818751427964,0.01835502906547454,0.04502282567315942,0.008660323225950445,-0.08072581009223079,0.0099882342334577,0.04179510200536242,0.012749737431328463,0.023720290107766266,-0.07228444852865727,0.022109058462283684,-0.0025742474750804563,-0.015906859883204987,0.03825974870913885,-0.004026196071194655,-0.01273864984114621,-0.018194487903969922,0.015238606153585533,-0.032862284794924215,-0.004168446879735054,-0.06179081324016679,-0.01917542072013431,0.011287642767395923,-0.02784183135460639,-0.03097898665500852,,,,,,-0.002706349902327464,0.02443589316457601,1.0,0.007848291326853357,0.0013169103054529905,0.025997881754800584,0.051074891814762775,-0.055831663960917446,-0.015209470822584913,-0.036062156575558425,0.0030959899358554165,-0.08104675822848019,-0.0611122640197099,-0.038923184761802385,-0.017033552467964785,-0.055870283580208006,-0.004800847947320572,0.0106816944831468,0.015056705802235967,-0.0872195197820363,-0.1913579591483457,0.013046769963773653,0.1583631226398983,0.06940263216583875,-0.01393615199582093,-0.01056135382387472,-0.006668630665306603,0.06880090843181615,0.03308267764142584,0.04320215028394009,0.04338070032825523,-0.016218067663174185,-0.001925672513931965,-0.025784320844008304
CAREGIV1,0.02022129398031939,-0.004427867412828699,0.00728804574042255,0.012609726729541514,-0.02219560484167286,0.010502298858588591,0.056723602614629914,0.04075574517954441,0.020062521366204695,0.04486934023359646,0.04048344560866218,0.03908016769334527,0.05875790152311014,0.03266807474746938,0.050063640834650515,0.07279758005939918,0.06137489161277542,0.01896403754192549,0.051376306189082656,0.0649152560972843,0.014817273932350689,0.11925885316173798,0.09492516495432,0.0893686208754963,0.08493023643733862,0.001658232892827406,0.015541284060863478,0.008158325767250741,0.0789358812721194,0.02333327063799096,-0.014624100575389752,-0.0008886776687732067,0.019306592111026304,0.14402816023041995,0.024852397248445995,0.017691112796199355,0.04582552803060635,0.05109606113012927,0.028608716273481594,-0.02464040444290088,0.027377689886474876,-0.01890823477994226,0.03735978812877014,0.10787892726634789,0.010493497011210506,0.0502305145266992,0.045750043984442795,0.08879086784376689,0.09421736972756561,0.08991865044950675,0.05043403675994022,0.00338903084977208,0.06310834537628297,0.03246756513301785,0.007848291326853357,1.0,,,0.10234908400537883,0.013291425035614379,-0.004919557987258411,0.035191471803133964,-0.0024124328918027644,0.029866580282335985,0.018732952964364235,0.004048254873665002,0.0389769300575584,0.049711394627871386,0.0013386089714987012,0.046497738110760356,0.03891549008828412,0.026403359946842404,-0.04058076908506063,-0.01811777441108561,0.013276456273751255,-0.016565303553754556,-0.026055230582444324,-0.024522060159486263,0.04002265698259017,-0.002100854773906218,0.04159066357038855,0.06549540535957564,0.018563343858622586,-0.007476761022360687,0.09464371122149486,0.08416877222578889
CRGVHRS1,-0.05783203397527278,-0.021968844292263073,0.09106829807492821,0.10027424106632146,0.09844373708981097,0.10616039202880453,0.002616817616674361,0.018749396881593168,-0.01734063165493186,0.002967365615950162,0.020284261106249462,0.00359291570163799,-0.000382033252852588,0.004876351858952682,-0.014722908748764498,0.012955559438484402,-0.028168179677310765,-0.03307389926720447,0.007794140613276472,0.04727338976415079,0.09872801620674429,0.06180139849912249,-0.0050154398154669535,-0.003948123213111931,-0.029449354671612415,-0.020108333730007113,0.07024981352451638,0.05455672561358841,0.019582814039599942,0.038247315050458516,0.004520013619942895,0.06189713156391076,-0.009462945928497316,0.018364330353425308,-0.018651829896139123,-0.04012392900242503,0.011598500918359044,-0.004804115171820158,0.09276335575371603,0.09951682425335415,0.027142566854114588,0.025361829796267086,0.1069213870737118,0.02192247678628051,-0.029856775167290243,0.09880190040835371,0.09061461258397989,0.004281565889427784,0.0033616898537789978,0.009425867780657361,0.03012356164279086,0.09930894765588429,0.011539480772154323,0.04622253264889083,0.0013169103054529905,,1.0,-0.026942700650690248,-0.02272212988025772,0.07603379814758872,0.047056158396758835,0.04583896268806205,-0.0025807485513025773,0.0788631848497003,0.07315846438835635,0.05829532949501906,0.057995097885101383,0.07674831357670328,-0.04186196587304014,-0.0007820120039769259,-0.05644048822693996,0.030705116857791846,0.028337359021124855,0.062026907482834445,-0.052028742290328646,-0.010394792820622615,0.01553610820540016,0.003928843305529567,0.015580982130883509,-0.08425916248546002,0.004855608450817,-0.035508118629730696,-0.053098207067587194,-0.012208578781740887,0.04531742529307878,0.05379335727610121
CRGVPRB3,0.012328938442548162,0.0053724092278812224,-0.007838237833370721,-0.00783857424957179,-0.023974197422416667,-0.015033380050181847,0.018691645633979685,-0.0004222536661903428,0.004929227305091305,0.00617352654072567,0.014579622481329038,-0.004756726148444328,0.016967868745701827,0.0362945743499089,0.015283357861852503,0.012991030014142192,0.0026375067468160456,0.0026766065139879904,-0.0013824156710598267,0.005059370950009292,0.0046390709414106,-0.01291738887195669,0.006494595910389434,0.0056070454854526015,0.0025743517357621707,-0.015167865313128139,-0.034076611361227964,0.011473942272924668,0.014684385721598924,0.03119351517587013,-0.0024382543476414585,-0.019166504687937846,-0.006247392105265843,0.0050039813265473545,0.010174750870030927,-0.00964835555977417,-0.013102653838035532,0.007116891494330967,-0.0017346136365427689,-0.014839944170067709,-0.05230381027250988,-0.023802324979928263,0.04928902725519287,0.019192348495233044,0.012604784799478502,-0.001067019328236613,0.0030850809287388363,0.025656632571303184,0.06966230511212541,-0.038676455631654186,0.047111750221516084,-0.038065360474072524,0.026121565289826554,0.011898287765833761,0.025997881754800584,,-0.026942700650690248,1.0,0.03422567035126038,0.02947215559869433,0.021736661610142573,-0.0494228125580493,0.014055404240992815,-0.002981295296995094,0.006856707279757858,-0.017455839206086846,0.013012907027944172,-0.01456673228077322,0.008213461621163284,0.022092513931107973,0.004584894162698982,-0.0250280717894962,-0.05794911041588139,0.013173511403920899,0.041498610291187656,0.01222066719110108,-0.009762438008321177,-0.009587613358780767,-0.0002944995932118028,0.014517518197523348,0.028762177520336288,0.01515543633041604,0.007255965101098993,-0.00023530990206684904,0.012711022345729737,0.0014004874918882037
